story_id,person,aliases,predicted_type,sentence_id,text,mention_count,word_count,text_prev,text_next,bert_context,is_primary_in_sentence
1,Tokoh-7,['ahmad'],Antagonis,37,"keesokan paginya , wak pawang merbuk segera berangkat mencari rumah ahmad dan muhammad .",0.3188405797101449,0.6834319526627219,pikirnya .,"Setelah bertanya ke sana kemari , ia akhirnya menemukan gubuk tempat mereka tinggal .","pikirnya . [SEP] keesokan paginya , wak pawang merbuk segera berangkat mencari rumah ahmad dan muhammad . [SEP] Setelah bertanya ke sana kemari , ia akhirnya menemukan gubuk tempat mereka tinggal .",1
1,Tokoh-7,['ahmad'],Antagonis,41,"`` wa'alaikumussalam , wak jawab ahmad dan muhammad .",0.3188405797101449,0.6834319526627219,"Ia pun menyapa dengan ramah Assalamualaikum , anak-anak . ''",`` Burung kalian sangat jinak .,"Ia pun menyapa dengan ramah Assalamualaikum , anak-anak . '' [SEP] `` wa'alaikumussalam , wak jawab ahmad dan muhammad . [SEP] `` Burung kalian sangat jinak .",1
1,Tokoh-7,['ahmad'],Antagonis,45,"namun , ahmad dan muhammad segera menolak maaf , wak .",0.3188405797101449,0.6834319526627219,"Berapa pun harganya , aku akan membayar tawarnya .",Burung ini tidak kami jual .,"Berapa pun harganya , aku akan membayar tawarnya . [SEP] namun , ahmad dan muhammad segera menolak maaf , wak . [SEP] Burung ini tidak kami jual .",1
1,Tokoh-7,['ahmad'],Antagonis,48,"melihat ayah mereka pulang dari sawah , wak pawang merbuk pun berbicara langsung kepada pak ahmad dan menyampaikan keinginannya untuk membeli burung itu .",0.3188405797101449,0.6834319526627219,Burung ini sudah seperti saudara kami sendiri . '',"Pak Ahmad hampir setuju , karena mereka sangat membutuhkan uang , tetapi ia tidak bisa langsung mengambil keputusan .","Burung ini sudah seperti saudara kami sendiri . '' [SEP] melihat ayah mereka pulang dari sawah , wak pawang merbuk pun berbicara langsung kepada pak ahmad dan menyampaikan keinginannya untuk membeli burung itu . [SEP] Pak Ahmad hampir setuju , karena mereka sangat membutuhkan uang , tetapi ia tidak bisa langsung mengambil keputusan .",1
1,Tokoh-7,['ahmad'],Antagonis,49,"pak ahmad hampir setuju , karena mereka sangat membutuhkan uang , tetapi ia tidak bisa langsung mengambil keputusan .",0.3188405797101449,0.6834319526627219,"Melihat ayah mereka pulang dari sawah , Wak Pawang Merbuk pun berbicara langsung kepada Pak Ahmad dan menyampaikan keinginannya untuk membeli burung itu .",`` Bagaimana jika dua-tiga hari lagi Wak Pawang datang kembali ?,"Melihat ayah mereka pulang dari sawah , Wak Pawang Merbuk pun berbicara langsung kepada Pak Ahmad dan menyampaikan keinginannya untuk membeli burung itu . [SEP] pak ahmad hampir setuju , karena mereka sangat membutuhkan uang , tetapi ia tidak bisa langsung mengambil keputusan . [SEP] `` Bagaimana jika dua-tiga hari lagi Wak Pawang datang kembali ?",1
1,Tokoh-7,['ahmad'],Antagonis,53,"beberapa hari kemudian , ibu ahmad dan muhammad mengambil keputusan sendiri .",0.3188405797101449,0.6834319526627219,"Dengan penuh ambisi , Wak Pawang Merbuk pulang sambil membayangkan dirinya menjadi raja .","Saat kedua anaknya sedang pergi ke sawah , ia menangkap burung merbuk tersebut dan menyembelihnya .","Dengan penuh ambisi , Wak Pawang Merbuk pulang sambil membayangkan dirinya menjadi raja . [SEP] beberapa hari kemudian , ibu ahmad dan muhammad mengambil keputusan sendiri . [SEP] Saat kedua anaknya sedang pergi ke sawah , ia menangkap burung merbuk tersebut dan menyembelihnya .",1
1,Tokoh-7,['ahmad'],Antagonis,57,"sementara itu , di sawah , ahmad tiba-tiba merasakan firman tidak enak .",0.3188405797101449,0.6834319526627219,"Setelah memanggang burung itu , ia meletakkannya di atas perapian .","`` Muhammad , aku merasa ada sesuatu yang buruk terjadi di rumah katanya .","Setelah memanggang burung itu , ia meletakkannya di atas perapian . [SEP] sementara itu , di sawah , ahmad tiba-tiba merasakan firman tidak enak . [SEP] `` Muhammad , aku merasa ada sesuatu yang buruk terjadi di rumah katanya .",1
1,Tokoh-7,['ahmad'],Antagonis,64,ahmad dan muhammad hampir pingsan karena kesedihan .,0.3188405797101449,0.6834319526627219,"Daripada terbuang sia-sia , ibu memotong dan memanggangnya . ''","Namun , mereka akhirnya memutuskan untuk memakan burung yang telah dipanggang itu .","Daripada terbuang sia-sia , ibu memotong dan memanggangnya . '' [SEP] ahmad dan muhammad hampir pingsan karena kesedihan . [SEP] Namun , mereka akhirnya memutuskan untuk memakan burung yang telah dipanggang itu .",1
1,Tokoh-7,['ahmad'],Antagonis,66,"ahmad memakan kepala burung , sementara muhammad memakan hatinya .",0.3188405797101449,0.6834319526627219,"Namun , mereka akhirnya memutuskan untuk memakan burung yang telah dipanggang itu .","Tidak lama setelah itu , Pak Ahmad pulang dari sawah dan mengetahui kejadian tersebut .","Namun , mereka akhirnya memutuskan untuk memakan burung yang telah dipanggang itu . [SEP] ahmad memakan kepala burung , sementara muhammad memakan hatinya . [SEP] Tidak lama setelah itu , Pak Ahmad pulang dari sawah dan mengetahui kejadian tersebut .",1
1,Tokoh-7,['ahmad'],Antagonis,67,"tidak lama setelah itu , pak ahmad pulang dari sawah dan mengetahui kejadian tersebut .",0.3188405797101449,0.6834319526627219,"Ahmad memakan kepala burung , sementara Muhammad memakan hatinya .","Ia marah besar dan , tanpa mendengar penjelasan anak-anaknya , mengusir mereka dari rumah .","Ahmad memakan kepala burung , sementara Muhammad memakan hatinya . [SEP] tidak lama setelah itu , pak ahmad pulang dari sawah dan mengetahui kejadian tersebut . [SEP] Ia marah besar dan , tanpa mendengar penjelasan anak-anaknya , mengusir mereka dari rumah .",1
1,Tokoh-7,['ahmad'],Antagonis,69,"dengan hati yang hancur , ahmad dan muhammad meninggalkan rumah mereka di tengah malam .",0.3188405797101449,0.6834319526627219,"Ia marah besar dan , tanpa mendengar penjelasan anak-anaknya , mengusir mereka dari rumah .","Dalam perjalanan mereka di hutan , mereka berpisah tanpa sengaja .","Ia marah besar dan , tanpa mendengar penjelasan anak-anaknya , mengusir mereka dari rumah . [SEP] dengan hati yang hancur , ahmad dan muhammad meninggalkan rumah mereka di tengah malam . [SEP] Dalam perjalanan mereka di hutan , mereka berpisah tanpa sengaja .",1
1,Tokoh-7,['ahmad'],Antagonis,71,ahmad akhirnya terpilih menjadi raja setelah gajah putih kerajaan menemukannya tertidur di bawah pohon .,0.3188405797101449,0.6834319526627219,"Dalam perjalanan mereka di hutan , mereka berpisah tanpa sengaja .","Sementara itu , Muhammad menemukan ranting ajaib yang bisa memenuhi keinginannya .","Dalam perjalanan mereka di hutan , mereka berpisah tanpa sengaja . [SEP] ahmad akhirnya terpilih menjadi raja setelah gajah putih kerajaan menemukannya tertidur di bawah pohon . [SEP] Sementara itu , Muhammad menemukan ranting ajaib yang bisa memenuhi keinginannya .",1
1,Tokoh-7,['ahmad'],Antagonis,73,"setelah berbagai petualangan dan rintangan , kedua bersaudara ini akhirnya bertemu kembali di istana ahmad .",0.3188405797101449,0.6834319526627219,"Sementara itu , Muhammad menemukan ranting ajaib yang bisa memenuhi keinginannya .",Raja yang sudah tua memutuskan untuk menikahkan Ahmad dengan Puteri Sulung dan Muhammad dengan Puteri Bungsu .,"Sementara itu , Muhammad menemukan ranting ajaib yang bisa memenuhi keinginannya . [SEP] setelah berbagai petualangan dan rintangan , kedua bersaudara ini akhirnya bertemu kembali di istana ahmad . [SEP] Raja yang sudah tua memutuskan untuk menikahkan Ahmad dengan Puteri Sulung dan Muhammad dengan Puteri Bungsu .",1
1,Tokoh-7,['ahmad'],Antagonis,74,raja yang sudah tua memutuskan untuk menikahkan ahmad dengan puteri sulung dan muhammad dengan puteri bungsu .,0.3188405797101449,0.6834319526627219,"Setelah berbagai petualangan dan rintangan , kedua bersaudara ini akhirnya bertemu kembali di istana Ahmad .","Ahmad pun menjadi raja , sementara Muhammad menjadi menteri .","Setelah berbagai petualangan dan rintangan , kedua bersaudara ini akhirnya bertemu kembali di istana Ahmad . [SEP] raja yang sudah tua memutuskan untuk menikahkan ahmad dengan puteri sulung dan muhammad dengan puteri bungsu . [SEP] Ahmad pun menjadi raja , sementara Muhammad menjadi menteri .",1
1,Tokoh-7,['ahmad'],Antagonis,75,"ahmad pun menjadi raja , sementara muhammad menjadi menteri .",0.3188405797101449,0.6834319526627219,Raja yang sudah tua memutuskan untuk menikahkan Ahmad dengan Puteri Sulung dan Muhammad dengan Puteri Bungsu .,"Akhirnya , mereka hidup makmur dan bahagia , membuktikan bahwa takdir telah membawa mereka ke tempat yang seharusnya .","Raja yang sudah tua memutuskan untuk menikahkan Ahmad dengan Puteri Sulung dan Muhammad dengan Puteri Bungsu . [SEP] ahmad pun menjadi raja , sementara muhammad menjadi menteri . [SEP] Akhirnya , mereka hidup makmur dan bahagia , membuktikan bahwa takdir telah membawa mereka ke tempat yang seharusnya .",1
1,Tokoh-8,['muhammad'],Protagonis,2,"anak sulung mereka bernama ahmad , sementara anak bungsunya bernama muhammad .",0.2608695652173913,0.6715976331360947,"Di sebuah kampung kecil , hiduplah sepasang suami istri dengan dua orang anak laki-laki .","Keluarga ini tinggal di sebuah gubuk tua , dan pekerjaan mereka sehari-hari adalah bercocok tanam di sebidang tanah yang tidak jauh dari rumah mereka .","Di sebuah kampung kecil , hiduplah sepasang suami istri dengan dua orang anak laki-laki . [SEP] anak sulung mereka bernama ahmad , sementara anak bungsunya bernama muhammad . [SEP] Keluarga ini tinggal di sebuah gubuk tua , dan pekerjaan mereka sehari-hari adalah bercocok tanam di sebidang tanah yang tidak jauh dari rumah mereka .",1
1,Tokoh-8,['muhammad'],Protagonis,4,"setiap pagi , kedua orang tua ahmad dan muhammad pergi ke sawah , dan kedua anak itu ikut membantu mereka .",0.2608695652173913,0.6715976331360947,"Keluarga ini tinggal di sebuah gubuk tua , dan pekerjaan mereka sehari-hari adalah bercocok tanam di sebidang tanah yang tidak jauh dari rumah mereka .","Ahmad dan Muhammad adalah anak-anak yang berbudi luhur , ramah terhadap tetangga , serta penyayang terhadap binatang .","Keluarga ini tinggal di sebuah gubuk tua , dan pekerjaan mereka sehari-hari adalah bercocok tanam di sebidang tanah yang tidak jauh dari rumah mereka . [SEP] setiap pagi , kedua orang tua ahmad dan muhammad pergi ke sawah , dan kedua anak itu ikut membantu mereka . [SEP] Ahmad dan Muhammad adalah anak-anak yang berbudi luhur , ramah terhadap tetangga , serta penyayang terhadap binatang .",1
1,Tokoh-8,['muhammad'],Protagonis,5,"ahmad dan muhammad adalah anak-anak yang berbudi luhur , ramah terhadap tetangga , serta penyayang terhadap binatang .",0.2608695652173913,0.6715976331360947,"Setiap pagi , kedua orang tua Ahmad dan Muhammad pergi ke sawah , dan kedua anak itu ikut membantu mereka .","Oleh karena itu , orang-orang di kampung sangat menyayangi mereka .","Setiap pagi , kedua orang tua Ahmad dan Muhammad pergi ke sawah , dan kedua anak itu ikut membantu mereka . [SEP] ahmad dan muhammad adalah anak-anak yang berbudi luhur , ramah terhadap tetangga , serta penyayang terhadap binatang . [SEP] Oleh karena itu , orang-orang di kampung sangat menyayangi mereka .",1
1,Tokoh-8,['muhammad'],Protagonis,8,itulah rutinitas harian ahmad dan muhammad yang berlangsung dengan penuh ketekunan .,0.2608695652173913,0.6715976331360947,"Setiap pagi , mereka membantu orang tua di sawah , dan pada sore hari mereka pergi mengaji .","Pada suatu sore , dalam perjalanan pulang dari mengaji , mereka melihat seekor burung merbuk yang berulang kali terbang rendah di hadapan mereka .","Setiap pagi , mereka membantu orang tua di sawah , dan pada sore hari mereka pergi mengaji . [SEP] itulah rutinitas harian ahmad dan muhammad yang berlangsung dengan penuh ketekunan . [SEP] Pada suatu sore , dalam perjalanan pulang dari mengaji , mereka melihat seekor burung merbuk yang berulang kali terbang rendah di hadapan mereka .",1
1,Tokoh-8,['muhammad'],Protagonis,19,"`` baiklah , ayah jawab ahmad dan muhammad dengan patuh .",0.2608695652173913,0.6715976331360947,"Setelah itu selesai , Ayah akan buatkan sangkar untuk burung kalian . ''",Burung itu kemudian mereka pelihara dengan penuh kasih sayang .,"Setelah itu selesai , Ayah akan buatkan sangkar untuk burung kalian . '' [SEP] `` baiklah , ayah jawab ahmad dan muhammad dengan patuh . [SEP] Burung itu kemudian mereka pelihara dengan penuh kasih sayang .",1
1,Tokoh-8,['muhammad'],Protagonis,22,"kemana pun ahmad dan muhammad pergi , burung itu selalu mengikuti mereka , seolah-olah tidak bisa berpisah .",0.2608695652173913,0.6715976331360947,"Karena telah lama dirawat , burung itu menjadi sangat jinak dan tidak perlu diikat .","Di kampung itu , hiduplah seorang pawang burung merbuk yang setiap hari pergi ke hutan untuk memikat burung .","Karena telah lama dirawat , burung itu menjadi sangat jinak dan tidak perlu diikat . [SEP] kemana pun ahmad dan muhammad pergi , burung itu selalu mengikuti mereka , seolah-olah tidak bisa berpisah . [SEP] Di kampung itu , hiduplah seorang pawang burung merbuk yang setiap hari pergi ke hutan untuk memikat burung .",1
1,Tokoh-8,['muhammad'],Protagonis,31,burung itu dimiliki oleh ahmad dan muhammad . '',0.2608695652173913,0.6715976331360947,"Dan barang siapa yang memakan hatinya , ia akan menjadi menteri .","Setelah berkata demikian , lelaki tua itu menghilang .","Dan barang siapa yang memakan hatinya , ia akan menjadi menteri . [SEP] burung itu dimiliki oleh ahmad dan muhammad . '' [SEP] Setelah berkata demikian , lelaki tua itu menghilang .",1
1,Tokoh-8,['muhammad'],Protagonis,37,"keesokan paginya , wak pawang merbuk segera berangkat mencari rumah ahmad dan muhammad .",0.2608695652173913,0.6715976331360947,pikirnya .,"Setelah bertanya ke sana kemari , ia akhirnya menemukan gubuk tempat mereka tinggal .","pikirnya . [SEP] keesokan paginya , wak pawang merbuk segera berangkat mencari rumah ahmad dan muhammad . [SEP] Setelah bertanya ke sana kemari , ia akhirnya menemukan gubuk tempat mereka tinggal .",1
1,Tokoh-8,['muhammad'],Protagonis,41,"`` wa'alaikumussalam , wak jawab ahmad dan muhammad .",0.2608695652173913,0.6715976331360947,"Ia pun menyapa dengan ramah Assalamualaikum , anak-anak . ''",`` Burung kalian sangat jinak .,"Ia pun menyapa dengan ramah Assalamualaikum , anak-anak . '' [SEP] `` wa'alaikumussalam , wak jawab ahmad dan muhammad . [SEP] `` Burung kalian sangat jinak .",1
1,Tokoh-8,['muhammad'],Protagonis,45,"namun , ahmad dan muhammad segera menolak maaf , wak .",0.2608695652173913,0.6715976331360947,"Berapa pun harganya , aku akan membayar tawarnya .",Burung ini tidak kami jual .,"Berapa pun harganya , aku akan membayar tawarnya . [SEP] namun , ahmad dan muhammad segera menolak maaf , wak . [SEP] Burung ini tidak kami jual .",1
1,Tokoh-8,['muhammad'],Protagonis,53,"beberapa hari kemudian , ibu ahmad dan muhammad mengambil keputusan sendiri .",0.2608695652173913,0.6715976331360947,"Dengan penuh ambisi , Wak Pawang Merbuk pulang sambil membayangkan dirinya menjadi raja .","Saat kedua anaknya sedang pergi ke sawah , ia menangkap burung merbuk tersebut dan menyembelihnya .","Dengan penuh ambisi , Wak Pawang Merbuk pulang sambil membayangkan dirinya menjadi raja . [SEP] beberapa hari kemudian , ibu ahmad dan muhammad mengambil keputusan sendiri . [SEP] Saat kedua anaknya sedang pergi ke sawah , ia menangkap burung merbuk tersebut dan menyembelihnya .",1
1,Tokoh-8,['muhammad'],Protagonis,58,"`` muhammad , aku merasa ada sesuatu yang buruk terjadi di rumah katanya .",0.2608695652173913,0.6715976331360947,"Sementara itu , di sawah , Ahmad tiba-tiba merasakan firman tidak enak .",Muhammad pun merasakan hal yang sama .,"Sementara itu , di sawah , Ahmad tiba-tiba merasakan firman tidak enak . [SEP] `` muhammad , aku merasa ada sesuatu yang buruk terjadi di rumah katanya . [SEP] Muhammad pun merasakan hal yang sama .",1
1,Tokoh-8,['muhammad'],Protagonis,59,muhammad pun merasakan hal yang sama .,0.2608695652173913,0.6715976331360947,"`` Muhammad , aku merasa ada sesuatu yang buruk terjadi di rumah katanya .",Mereka segera bergegas pulang .,"`` Muhammad , aku merasa ada sesuatu yang buruk terjadi di rumah katanya . [SEP] muhammad pun merasakan hal yang sama . [SEP] Mereka segera bergegas pulang .",1
1,Tokoh-8,['muhammad'],Protagonis,64,ahmad dan muhammad hampir pingsan karena kesedihan .,0.2608695652173913,0.6715976331360947,"Daripada terbuang sia-sia , ibu memotong dan memanggangnya . ''","Namun , mereka akhirnya memutuskan untuk memakan burung yang telah dipanggang itu .","Daripada terbuang sia-sia , ibu memotong dan memanggangnya . '' [SEP] ahmad dan muhammad hampir pingsan karena kesedihan . [SEP] Namun , mereka akhirnya memutuskan untuk memakan burung yang telah dipanggang itu .",1
1,Tokoh-8,['muhammad'],Protagonis,66,"ahmad memakan kepala burung , sementara muhammad memakan hatinya .",0.2608695652173913,0.6715976331360947,"Namun , mereka akhirnya memutuskan untuk memakan burung yang telah dipanggang itu .","Tidak lama setelah itu , Pak Ahmad pulang dari sawah dan mengetahui kejadian tersebut .","Namun , mereka akhirnya memutuskan untuk memakan burung yang telah dipanggang itu . [SEP] ahmad memakan kepala burung , sementara muhammad memakan hatinya . [SEP] Tidak lama setelah itu , Pak Ahmad pulang dari sawah dan mengetahui kejadian tersebut .",1
1,Tokoh-8,['muhammad'],Protagonis,69,"dengan hati yang hancur , ahmad dan muhammad meninggalkan rumah mereka di tengah malam .",0.2608695652173913,0.6715976331360947,"Ia marah besar dan , tanpa mendengar penjelasan anak-anaknya , mengusir mereka dari rumah .","Dalam perjalanan mereka di hutan , mereka berpisah tanpa sengaja .","Ia marah besar dan , tanpa mendengar penjelasan anak-anaknya , mengusir mereka dari rumah . [SEP] dengan hati yang hancur , ahmad dan muhammad meninggalkan rumah mereka di tengah malam . [SEP] Dalam perjalanan mereka di hutan , mereka berpisah tanpa sengaja .",1
1,Tokoh-8,['muhammad'],Protagonis,72,"sementara itu , muhammad menemukan ranting ajaib yang bisa memenuhi keinginannya .",0.2608695652173913,0.6715976331360947,Ahmad akhirnya terpilih menjadi raja setelah gajah putih kerajaan menemukannya tertidur di bawah pohon .,"Setelah berbagai petualangan dan rintangan , kedua bersaudara ini akhirnya bertemu kembali di istana Ahmad .","Ahmad akhirnya terpilih menjadi raja setelah gajah putih kerajaan menemukannya tertidur di bawah pohon . [SEP] sementara itu , muhammad menemukan ranting ajaib yang bisa memenuhi keinginannya . [SEP] Setelah berbagai petualangan dan rintangan , kedua bersaudara ini akhirnya bertemu kembali di istana Ahmad .",1
1,Tokoh-8,['muhammad'],Protagonis,74,raja yang sudah tua memutuskan untuk menikahkan ahmad dengan puteri sulung dan muhammad dengan puteri bungsu .,0.2608695652173913,0.6715976331360947,"Setelah berbagai petualangan dan rintangan , kedua bersaudara ini akhirnya bertemu kembali di istana Ahmad .","Ahmad pun menjadi raja , sementara Muhammad menjadi menteri .","Setelah berbagai petualangan dan rintangan , kedua bersaudara ini akhirnya bertemu kembali di istana Ahmad . [SEP] raja yang sudah tua memutuskan untuk menikahkan ahmad dengan puteri sulung dan muhammad dengan puteri bungsu . [SEP] Ahmad pun menjadi raja , sementara Muhammad menjadi menteri .",1
1,Tokoh-8,['muhammad'],Protagonis,75,"ahmad pun menjadi raja , sementara muhammad menjadi menteri .",0.2608695652173913,0.6715976331360947,Raja yang sudah tua memutuskan untuk menikahkan Ahmad dengan Puteri Sulung dan Muhammad dengan Puteri Bungsu .,"Akhirnya , mereka hidup makmur dan bahagia , membuktikan bahwa takdir telah membawa mereka ke tempat yang seharusnya .","Raja yang sudah tua memutuskan untuk menikahkan Ahmad dengan Puteri Sulung dan Muhammad dengan Puteri Bungsu . [SEP] ahmad pun menjadi raja , sementara muhammad menjadi menteri . [SEP] Akhirnya , mereka hidup makmur dan bahagia , membuktikan bahwa takdir telah membawa mereka ke tempat yang seharusnya .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,9,"pada suatu sore , dalam perjalanan pulang dari mengaji , mereka melihat seekor burung merbuk yang berulang kali terbang rendah di hadapan mereka .",1.0,1.0,Itulah rutinitas harian Ahmad dan Muhammad yang berlangsung dengan penuh ketekunan .,"Merasa penasaran , mereka pun mengejar dan berhasil menangkap burung itu .","Itulah rutinitas harian Ahmad dan Muhammad yang berlangsung dengan penuh ketekunan . [SEP] pada suatu sore , dalam perjalanan pulang dari mengaji , mereka melihat seekor burung merbuk yang berulang kali terbang rendah di hadapan mereka . [SEP] Merasa penasaran , mereka pun mengejar dan berhasil menangkap burung itu .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,10,"merasa penasaran , mereka pun mengejar dan berhasil menangkap burung itu .",1.0,1.0,"Pada suatu sore , dalam perjalanan pulang dari mengaji , mereka melihat seekor burung merbuk yang berulang kali terbang rendah di hadapan mereka .","Burung merbuk tersebut sangat indah , dengan bulu yang berkilauan seperti emas .","Pada suatu sore , dalam perjalanan pulang dari mengaji , mereka melihat seekor burung merbuk yang berulang kali terbang rendah di hadapan mereka . [SEP] merasa penasaran , mereka pun mengejar dan berhasil menangkap burung itu . [SEP] Burung merbuk tersebut sangat indah , dengan bulu yang berkilauan seperti emas .",1
1,Tokoh-10,"['burung', 'burung merbuk', 'pawang burung merbuk', 'pawang merbuk', 'wak', 'wak pawang', 'wak pawang merbuk']",Protagonis,11,"burung merbuk tersebut sangat indah , dengan bulu yang berkilauan seperti emas .",1.0,1.0,"Merasa penasaran , mereka pun mengejar dan berhasil menangkap burung itu .","Dengan penuh kegembiraan , mereka segera pulang dan menunjukkan burung itu kepada ayah mereka .","Merasa penasaran , mereka pun mengejar dan berhasil menangkap burung itu . [SEP] burung merbuk tersebut sangat indah , dengan bulu yang berkilauan seperti emas . [SEP] Dengan penuh kegembiraan , mereka segera pulang dan menunjukkan burung itu kepada ayah mereka .",1
